date,campaign_id,campaign_name,channel,ad_group,impressions,clicks,spend,revenue,country,device,ctr,cpc,roas,campaign_id_norm,campaign_key
2023-08-21,C1029,Camp_14,Google,AG_28,4762,2428,1679.48,2856.3,GB,Mobile,0.5099,0.6917,1.7007,C1029,22
2023-02-06,C1019,Camp_4,LinkedIn,AG_12,6614,4153,12.62,715.01,BR,Tablet,0.6279,0.003,56.6569,C1019,15
2023-12-18,C1021,Camp_6,Email,AG_1,2808,341,497.41,1872.74,IN,Tablet,0.1214,1.4587,3.765,C1021,3
2023-04-30,C1021,Camp_6,Twitter,AG_16,11794,2774,1483.1,3988.66,IN,Tablet,0.2352,0.5346,2.6894,C1021,3
2023-05-16,C1020,Camp_5,Instagram,AG_5,9624,2817,635.96,1836.95,DE,Mobile,0.2927,0.2258,2.8885,C1020,13
2023-11-17,C1011,Camp_11,LinkedIn,AG_7,19991,2661,208.28,435.09,FR,Tablet,0.1331,0.0783,2.089,C1011,24
2023-10-29,C1028,Camp_13,Email,AG_27,6556,1232,723.67,2783.92,DE,Tablet,0.1879,0.5874,3.8469,C1028,27
2023-12-05,C1021,Camp_6,Twitter,AG_13,4312,3874,544.43,4225.6,FR,Mobile,0.8984,0.1405,7.7615,C1021,3
2023-04-12,C1011,Camp_11,LinkedIn,AG_18,13324,2401,1686.21,3979.63,GB,Tablet,0.1802,0.7023,2.3601,C1011,24
2023-08-06,C1005,Camp_5,Twitter,AG_17,8070,1494,630.13,875.62,GB,Mobile,0.1851,0.4218,1.3896,C1005,4
2023-02-28,C1015,Camp_15,Email,AG_21,17020,4211,1578.92,3363.82,FR,Desktop,0.2474,0.375,2.1305,C1015,16
